codigoestacion,data,daily rain,1-rain ant.rain,2-rain ant.rain,3-rain ant.rain,15-rain ant.rain,30-rain ant.rain
0024015518,2025-11-02,0.0,0.1,3.1,3.1,84.4,130.40000000000003
0024015519,2025-11-02,0.0,0.0,16.7,16.9,166.20000000000002,322.09999999999997
0024017590,2025-11-02,14.399999999999999,0.0,8.200000000000001,8.4,164.4,323.00000000000006
0024017600,2025-11-02,0.2,0.0,16.0,20.6,203.40000000000003,364.4
0024017640,2025-11-02,0.0,3.2,4.4,7.0,110.2,170.8
0024017707,2025-11-02,0.0,0.0,0.0,0.0,0.0,0.0
0024017740,2025-11-02,10.2,0.0,2.6,8.2,52.4,116.2
0024025090,2025-11-02,0.2,0.0,4.9,7.0,154.5,286.2
0024025502,2025-11-02,0.5,1.4000000000000001,19.5,26.6,270.8,505.3999999999999
0024025503,2025-11-02,0.0,0.0,9.8,42.900000000000006,92.9,130.8
0024025504,2025-11-02,0.0,0.0,26.599999999999998,26.9,174.5,305.20000000000005
0024025505,2025-11-02,0.2,0.0,5.8999999999999995,8.399999999999999,147.4,283.0
0024027070,2025-11-02,0.0,0.6,2.8000000000000003,14.8,343.40000000000003,540.5999999999999
0024030140,2025-11-02,0.0,0.0,0.0,0.0,10.8,36.4
0024030680,2025-11-02,0.8,0.0,1.8,8.8,82.20000000000002,127.40000000000002
0024030950,2025-11-02,0.0,21.2,21.8,23.2,243.19999999999996,344.2
0024035250,2025-11-02,0.0,0.0,0.0,0.0,0.0,0.0
0024035340,2025-11-02,0.0,0.0,3.0,4.2,68.80000000000001,94.10000000000001
0024035360,2025-11-02,0.0,0.0,0.8,0.8,11.2,55.5
0024035390,2025-11-02,2.3000000000000003,0.0,6.2,9.3,96.1,143.60000000000002
0024035410,2025-11-02,0.0,0.0,0.9,0.9,18.6,28.0
0024035430,2025-11-02,0.0,0.0,3.1,3.5,26.4,60.900000000000006
0024035502,2025-11-02,0.0,0.0,0.4,23.7,80.0,146.39999999999998
0024035503,2025-11-02,0.0,0.0,3.3000000000000003,3.3000000000000003,8.6,22.400000000000002
0024035505,2025-11-02,0.0,0.0,0.8,1.1,23.5,67.0
0024035506,2025-11-02,2.7,0.0,13.2,46.89999999999999,182.10000000000002,182.10000000000002
0024035507,2025-11-02,0.0,0.0,1.0,1.0,21.099999999999998,71.9
0024035508,2025-11-02,0.1,0.2,1.0,1.2,91.60000000000001,124.7
0024035509,2025-11-02,0.0,0.0,18.0,19.0,96.0,178.7
0024035510,2025-11-02,0.0,0.0,3.0,3.1,16.6,37.900000000000006
0024037030,2025-11-02,0.0,0.2,0.2,0.4,43.8,90.4
0024037080,2025-11-02,0.0,0.0,0.0,0.0,6.2,14.600000000000001
0024037190,2025-11-02,0.0,0.0,6.4,6.4,57.0,115.60000000000001
0024037290,2025-11-02,0.0,0.0,2.8000000000000003,2.8000000000000003,31.200000000000003,46.2
0024055080,2025-11-02,0.0,0.0,0.0,0.0,0.0,0.2
0024055503,2025-11-02,0.0,1.4,1.4,9.8,53.1,128.8
0024055504,2025-11-02,0.0,0.0,0.7,12.7,83.39999999999998,107.3
0024057070,2025-11-02,0.0,0.0,0.0,0.0,0.0,0.2
0024065010,2025-11-02,0.4,0.0,1.8,9.0,85.00000000000001,301.8
0025025330,2025-11-02,0.0,0.0,0.0,0.2,1.0,1.4
0026015040,2025-11-02,0.0,0.30000000000000004,0.5,3.1,13.700000000000001,24.200000000000003
0026015050,2025-11-02,0.0,0.0,0.0,0.0,41.8,82.9
0026055120,2025-11-02,0.0,0.0,0.0,0.0,111.60000000000001,255.19999999999996
0026075120,2025-11-02,1.6,21.8,23.8,23.8,91.20000000000002,116.19999999999999
0026075150,2025-11-02,0.0,0.0,0.0,0.2,74.8,276.9
0026085160,2025-11-02,0.0,0.0,0.1,0.4,45.10000000000001,128.3
0026085170,2025-11-02,0.0,0.0,0.0,0.1,19.900000000000002,40.300000000000004
0026105250,2025-11-02,0.2,0.9,7.8,7.8,60.0,117.60000000000001
0026125061,2025-11-02,0.0,0.916,45.596,53.257999999999996,279.1089999999999,520.247
0026125300,2025-11-02,0.0,0.6000000000000001,0.6000000000000001,1.7000000000000002,97.89999999999999,141.79999999999995
0026125710,2025-11-02,0.0,0.4,12.4,12.4,344.8,826.4000000000001
0026127010,2025-11-02,0.0,0.2,2.8000000000000003,7.800000000000001,190.4,491.40000000000003
0026127040,2025-11-02,0.0,0.0,0.0,0.0,0.0,0.0
0026145090,2025-11-02,23.6,2.2,4.6000000000000005,45.2,162.79999999999998,233.2
0026147140,2025-11-02,0.0,0.0,0.0,0.0,2.8000000000000003,147.2
0026155110,2025-11-02,2.6,0.6000000000000001,1.2000000000000002,1.4000000000000001,3.2000000000000006,4.6000000000000005
0026155150,2025-11-02,0.0,0.9,3.1,3.1,45.4,125.0
0026155170,2025-11-02,0.0,3.9,18.2,18.2,69.00000000000001,122.1
0026155250,2025-11-02,0.0,0.1,2.4000000000000004,2.4000000000000004,75.7,128.7
0026155260,2025-11-02,0.0,2.0,7.6000000000000005,7.6000000000000005,41.3,55.4
0026157190,2025-11-02,8.2,0.0,0.0,0.0,0.0,0.0
0026167070,2025-11-02,0.0,0.2,0.4,0.4,16.8,52.599999999999994
0026175040,2025-11-02,0.0,21.4,52.7,52.7,245.3,330.00000000000006
0026180250,2025-11-02,0.0,0.0,0.2,0.2,58.99999999999999,108.2
0026185020,2025-11-02,33.6,19.6,34.400000000000006,57.400000000000006,265.59999999999997,474.59999999999997
0026185050,2025-11-02,0.0,34.2,37.7,37.7,116.5,199.9
0026187040,2025-11-02,0.0,0.0,0.0,0.0,0.2,17.3
0026207030,2025-11-02,0.0,10.4,57.6,57.6,172.6,251.0
0026207080,2025-11-02,7.5,154.0,159.0,169.5,624.0,1084.0
0026217010,2025-11-02,0.0,6.2,6.2,6.2,71.0,108.99999999999999
0026225060,2025-11-02,0.0,6.3,6.3,6.3,57.20000000000001,83.8
0026237040,2025-11-02,0.9,4.2,45.0,60.3,134.5,171.1
0026237100,2025-11-02,0.0,26.0,26.0,26.8,119.60000000000002,175.39999999999998
0026247010,2025-11-02,0.0,0.0,7.0,16.0,142.4,322.6
0026255030,2025-11-02,2.5,27.599999999999998,39.0,48.6,282.70000000000005,488.3
0027010810,2025-11-02,3.1,0.6,5.1,5.699999999999999,115.7,206.10000000000002
0027011100,2025-11-02,0.7000000000000001,0.1,8.9,13.9,202.89999999999998,380.5
0027015190,2025-11-02,7.0,0.0,63.7,97.60000000000001,355.09999999999997,543.5000000000001
0027015260,2025-11-02,1.8,4.1000000000000005,6.5,6.5,193.0,326.1
0027015280,2025-11-02,0.0,0.0,0.0,0.0,0.0,0.0
0027015310,2025-11-02,0.0,0.0,0.0,0.0,0.0,0.0
0027015320,2025-11-02,0.6,0.0,0.0,0.0,41.900000000000006,109.7
0027015330,2025-11-02,5.444,0.0,6.284000000000001,6.284000000000001,94.28400000000002,250.284
0027025030,2025-11-02,0.0,0.0,0.0,56.1,256.2,320.7
